Symbol,Year,Month,Week,Day,Hour,Minute,Open,High,Low,Close,Volume
EURJPY,2017,3,4,16,12,30,121.649,121.723,121.589,121.711,6090.000,
EURJPY,2017,3,4,16,12,0,121.473,121.664,121.464,121.649,6249.000,
EURJPY,2017,3,4,16,11,30,121.480,121.520,121.453,121.473,4822.000,
EURJPY,2017,3,4,16,11,0,121.492,121.581,121.455,121.480,6121.000,
EURJPY,2017,3,4,16,10,30,121.494,121.514,121.429,121.493,6789.000,
EURJPY,2017,3,4,16,10,0,121.441,121.558,121.388,121.498,7808.000,
EURJPY,2017,3,4,16,9,30,121.326,121.458,121.128,121.443,8750.000,
EURJPY,2017,3,4,16,9,0,121.539,121.648,121.299,121.326,7941.000,
EURJPY,2017,3,4,16,8,30,121.582,121.633,121.470,121.537,5083.000,
EURJPY,2017,3,4,16,8,0,121.530,121.601,121.472,121.583,3628.000,
EURJPY,2017,3,4,16,7,30,121.591,121.602,121.487,121.530,4367.000,
EURJPY,2017,3,4,16,7,0,121.612,121.627,121.573,121.592,3480.000,
EURJPY,2017,3,4,16,6,30,121.630,121.639,121.575,121.612,3432.000,
EURJPY,2017,3,4,16,6,0,121.631,121.641,121.582,121.629,3672.000,
EURJPY,2017,3,4,16,5,30,121.630,121.657,121.599,121.631,4701.000,
EURJPY,2017,3,4,16,5,0,121.598,121.682,121.559,121.632,5095.000,
EURJPY,2017,3,4,16,4,30,121.602,121.648,121.506,121.599,5977.000,
EURJPY,2017,3,4,16,4,0,121.610,121.623,121.567,121.602,4324.000,
EURJPY,2017,3,4,16,3,30,121.610,121.629,121.563,121.610,4434.000,
EURJPY,2017,3,4,16,3,0,121.571,121.650,121.557,121.610,5608.000,
EURJPY,2017,3,4,16,2,30,121.689,121.698,121.565,121.569,6521.000,
EURJPY,2017,3,4,16,2,0,121.753,121.775,121.611,121.689,5221.000,
EURJPY,2017,3,4,16,1,30,121.764,121.795,121.718,121.751,3745.000,
EURJPY,2017,3,4,16,1,0,121.733,121.800,121.683,121.763,3592.000,
EURJPY,2017,3,4,16,0,30,121.789,121.808,121.718,121.735,2799.000,
EURJPY,2017,3,4,16,0,0,121.816,121.874,121.770,121.788,3747.000,
EURJPY,2017,3,3,15,23,30,121.623,121.830,121.613,121.816,1927.000,
EURJPY,2017,3,3,15,23,0,121.675,121.686,121.577,121.622,993.000,
EURJPY,2017,3,3,15,22,30,121.609,121.726,121.590,121.681,2701.000,
EURJPY,2017,3,3,15,22,0,121.243,121.709,121.225,121.610,4903.000,
EURJPY,2017,3,3,15,21,30,121.371,121.418,121.199,121.245,5938.000,
EURJPY,2017,3,3,15,21,0,121.444,121.530,121.299,121.369,8230.000,
EURJPY,2017,3,3,15,20,30,121.662,121.696,121.315,121.443,10657.000,
EURJPY,2017,3,3,15,20,0,121.758,121.770,121.246,121.662,11622.000,
EURJPY,2017,3,3,15,19,30,121.841,121.853,121.741,121.758,4052.000,
EURJPY,2017,3,3,15,19,0,121.939,121.965,121.826,121.841,2555.000,
EURJPY,2017,3,3,15,18,30,121.884,121.957,121.817,121.937,3885.000,
EURJPY,2017,3,3,15,18,0,121.886,121.944,121.860,121.883,3211.000,
EURJPY,2017,3,3,15,17,30,122.016,122.036,121.884,121.887,3974.000,
EURJPY,2017,3,3,15,17,0,121.937,122.054,121.937,122.015,3877.000,
EURJPY,2017,3,3,15,16,30,121.896,121.947,121.851,121.937,3940.000,
EURJPY,2017,3,3,15,16,0,121.813,121.907,121.810,121.895,4448.000,
EURJPY,2017,3,3,15,15,30,121.765,121.842,121.725,121.816,4353.000,
EURJPY,2017,3,3,15,15,0,121.818,121.834,121.679,121.765,3953.000,
EURJPY,2017,3,3,15,14,30,121.796,121.920,121.796,121.815,4348.000,
EURJPY,2017,3,3,15,14,0,121.732,121.844,121.732,121.797,3249.000,
EURJPY,2017,3,3,15,13,30,121.764,121.773,121.699,121.731,2706.000,
EURJPY,2017,3,3,15,13,0,121.802,121.836,121.724,121.764,3061.000,
EURJPY,2017,3,3,15,12,30,121.789,121.822,121.747,121.802,2696.000,
EURJPY,2017,3,3,15,12,0,121.806,121.861,121.747,121.789,3331.000,
EURJPY,2017,3,3,15,11,30,121.885,121.892,121.784,121.805,4087.000,
EURJPY,2017,3,3,15,11,0,121.835,121.919,121.821,121.889,3499.000,
EURJPY,2017,3,3,15,10,30,121.903,121.915,121.817,121.835,3306.000,
EURJPY,2017,3,3,15,10,0,122.002,122.020,121.867,121.903,4141.000,
EURJPY,2017,3,3,15,9,30,121.938,122.005,121.930,122.001,3135.000,
EURJPY,2017,3,3,15,9,0,121.910,121.960,121.806,121.938,3169.000,
EURJPY,2017,3,3,15,8,30,121.929,121.964,121.862,121.910,2669.000,
EURJPY,2017,3,3,15,8,0,121.911,121.983,121.805,121.927,4140.000,
EURJPY,2017,3,3,15,7,30,121.847,121.922,121.847,121.914,1820.000,
EURJPY,2017,3,3,15,7,0,121.831,121.864,121.814,121.848,1641.000,
EURJPY,2017,3,3,15,6,30,121.852,121.857,121.822,121.830,2425.000,
EURJPY,2017,3,3,15,6,0,121.907,121.912,121.836,121.851,1692.000,
EURJPY,2017,3,3,15,5,30,121.908,121.918,121.873,121.905,1365.000,
EURJPY,2017,3,3,15,5,0,121.908,121.957,121.905,121.907,1853.000,
EURJPY,2017,3,3,15,4,30,121.861,121.914,121.854,121.910,1830.000,
EURJPY,2017,3,3,15,4,0,121.863,121.878,121.823,121.861,2055.000,
EURJPY,2017,3,3,15,3,30,121.848,121.874,121.820,121.863,2442.000,
EURJPY,2017,3,3,15,3,0,121.835,121.890,121.806,121.848,2560.000,
EURJPY,2017,3,3,15,2,30,121.764,121.857,121.760,121.835,3167.000,
EURJPY,2017,3,3,15,2,0,121.664,121.769,121.646,121.766,2386.000,
EURJPY,2017,3,3,15,1,30,121.671,121.704,121.633,121.665,1692.000,
EURJPY,2017,3,3,15,1,0,121.672,121.691,121.656,121.670,1139.000,
EURJPY,2017,3,3,15,0,30,121.682,121.690,121.653,121.673,1059.000,
EURJPY,2017,3,3,15,0,0,121.703,121.703,121.656,121.682,1415.000,
EURJPY,2017,3,2,14,23,30,121.692,121.726,121.667,121.703,1513.000,
EURJPY,2017,3,2,14,23,0,121.643,121.700,121.643,121.692,544.000,
EURJPY,2017,3,2,14,22,30,121.654,121.724,121.647,121.667,1577.000,
EURJPY,2017,3,2,14,22,0,121.660,121.705,121.647,121.652,1809.000,
EURJPY,2017,3,2,14,21,30,121.733,121.775,121.659,121.659,2917.000,
EURJPY,2017,3,2,14,21,0,121.724,121.742,121.655,121.734,2474.000,
EURJPY,2017,3,2,14,20,30,121.767,121.801,121.665,121.724,2692.000,
EURJPY,2017,3,2,14,20,0,121.782,121.796,121.723,121.766,2833.000,
EURJPY,2017,3,2,14,19,30,121.786,121.908,121.779,121.786,2779.000,
EURJPY,2017,3,2,14,19,0,121.882,121.889,121.739,121.786,4430.000,
EURJPY,2017,3,2,14,18,30,121.898,121.908,121.855,121.883,2958.000,
EURJPY,2017,3,2,14,18,0,122.018,122.023,121.890,121.898,5143.000,
EURJPY,2017,3,2,14,17,30,121.959,122.022,121.908,122.018,4454.000,
EURJPY,2017,3,2,14,17,0,122.000,122.026,121.929,121.955,5340.000,
EURJPY,2017,3,2,14,16,30,121.895,122.005,121.866,121.999,5318.000,
EURJPY,2017,3,2,14,16,0,121.942,122.013,121.823,121.894,6936.000,
EURJPY,2017,3,2,14,15,30,122.070,122.135,121.932,121.943,6176.000,
EURJPY,2017,3,2,14,15,0,122.087,122.135,122.055,122.069,3792.000,
EURJPY,2017,3,2,14,14,30,122.074,122.165,122.057,122.086,4734.000,
EURJPY,2017,3,2,14,14,0,122.274,122.302,122.021,122.074,5495.000,
EURJPY,2017,3,2,14,13,30,122.242,122.296,122.213,122.277,3756.000,
EURJPY,2017,3,2,14,13,0,122.416,122.424,122.235,122.243,4036.000,
EURJPY,2017,3,2,14,12,30,122.408,122.459,122.374,122.415,3325.000,
EURJPY,2017,3,2,14,12,0,122.429,122.467,122.376,122.407,3601.000,
EURJPY,2017,3,2,14,11,30,122.483,122.506,122.415,122.430,3799.000,
EURJPY,2017,3,2,14,11,0,122.501,122.572,122.461,122.483,3207.000,
EURJPY,2017,3,2,14,10,30,122.454,122.513,122.428,122.499,4593.000,
EURJPY,2017,3,2,14,10,0,122.505,122.545,122.432,122.454,6027.000,
EURJPY,2017,3,2,14,9,30,122.508,122.626,122.489,122.505,4845.000,
EURJPY,2017,3,2,14,9,0,122.455,122.562,122.394,122.507,4829.000,
EURJPY,2017,3,2,14,8,30,122.356,122.455,122.304,122.455,3643.000,
EURJPY,2017,3,2,14,8,0,122.419,122.434,122.338,122.356,3700.000,
EURJPY,2017,3,2,14,7,30,122.399,122.423,122.380,122.420,1916.000,
EURJPY,2017,3,2,14,7,0,122.393,122.412,122.374,122.400,1449.000,
EURJPY,2017,3,2,14,6,30,122.315,122.394,122.313,122.394,1996.000,
EURJPY,2017,3,2,14,6,0,122.308,122.348,122.301,122.314,1538.000,
EURJPY,2017,3,2,14,5,30,122.314,122.314,122.282,122.307,1539.000,
EURJPY,2017,3,2,14,5,0,122.346,122.351,122.309,122.311,1655.000,
EURJPY,2017,3,2,14,4,30,122.309,122.360,122.288,122.347,2031.000,
EURJPY,2017,3,2,14,4,0,122.321,122.348,122.286,122.308,2760.000,
EURJPY,2017,3,2,14,3,30,122.343,122.371,122.309,122.323,2557.000,
EURJPY,2017,3,2,14,3,0,122.369,122.394,122.313,122.344,3084.000,
EURJPY,2017,3,2,14,2,30,122.392,122.397,122.334,122.368,2847.000,
EURJPY,2017,3,2,14,2,0,122.390,122.441,122.363,122.391,2927.000,
EURJPY,2017,3,2,14,1,30,122.401,122.424,122.351,122.389,1679.000,
EURJPY,2017,3,2,14,1,0,122.432,122.442,122.347,122.401,2955.000,
EURJPY,2017,3,2,14,0,30,122.388,122.445,122.386,122.431,1782.000,
EURJPY,2017,3,2,14,0,0,122.343,122.410,122.338,122.388,1547.000,
EURJPY,2017,3,1,13,23,30,122.349,122.374,122.329,122.348,876.000,
EURJPY,2017,3,1,13,23,0,122.368,122.406,122.345,122.350,643.000,
EURJPY,2017,3,1,13,22,30,122.339,122.384,122.328,122.377,1337.000,
EURJPY,2017,3,1,13,22,0,122.322,122.351,122.290,122.339,1745.000,
EURJPY,2017,3,1,13,21,30,122.320,122.366,122.313,122.323,2826.000,
EURJPY,2017,3,1,13,21,0,122.333,122.344,122.313,122.321,1909.000,
EURJPY,2017,3,1,13,20,30,122.372,122.372,122.304,122.329,2293.000,
EURJPY,2017,3,1,13,20,0,122.320,122.380,122.312,122.371,2786.000,
EURJPY,2017,3,1,13,19,30,122.305,122.357,122.263,122.321,2945.000,
EURJPY,2017,3,1,13,19,0,122.302,122.321,122.251,122.304,2538.000,
EURJPY,2017,3,1,13,18,30,122.322,122.337,122.285,122.301,2640.000,
EURJPY,2017,3,1,13,18,0,122.277,122.387,122.277,122.321,3995.000,
EURJPY,2017,3,1,13,17,30,122.282,122.342,122.265,122.277,4320.000,
EURJPY,2017,3,1,13,17,0,122.298,122.368,122.263,122.282,4471.000,
EURJPY,2017,3,1,13,16,30,122.267,122.383,122.257,122.303,4759.000,
EURJPY,2017,3,1,13,16,0,122.368,122.381,122.242,122.266,4824.000,
EURJPY,2017,3,1,13,15,30,122.406,122.422,122.291,122.369,5977.000,
EURJPY,2017,3,1,13,15,0,122.342,122.433,122.292,122.406,4384.000,
EURJPY,2017,3,1,13,14,30,122.380,122.433,122.325,122.343,4692.000,
EURJPY,2017,3,1,13,14,0,122.303,122.411,122.295,122.380,4585.000,
EURJPY,2017,3,1,13,13,30,122.313,122.390,122.278,122.302,5058.000,
EURJPY,2017,3,1,13,13,0,122.240,122.322,122.203,122.314,4686.000,
EURJPY,2017,3,1,13,12,30,122.220,122.263,122.173,122.240,4184.000,
EURJPY,2017,3,1,13,12,0,122.239,122.284,122.175,122.219,4806.000,
EURJPY,2017,3,1,13,11,30,122.229,122.306,122.135,122.238,4841.000,
EURJPY,2017,3,1,13,11,0,122.347,122.362,122.190,122.229,5897.000,
EURJPY,2017,3,1,13,10,30,122.376,122.499,122.330,122.347,5366.000,
EURJPY,2017,3,1,13,10,0,122.640,122.646,122.283,122.377,6949.000,
EURJPY,2017,3,1,13,9,30,122.819,122.822,122.639,122.642,4626.000,
EURJPY,2017,3,1,13,9,0,122.669,122.827,122.654,122.818,5625.000,
EURJPY,2017,3,1,13,8,30,122.693,122.716,122.660,122.671,4624.000,
EURJPY,2017,3,1,13,8,0,122.693,122.745,122.666,122.692,2495.000,
EURJPY,2017,3,1,13,7,30,122.759,122.792,122.693,122.694,3067.000,
EURJPY,2017,3,1,13,7,0,122.718,122.771,122.687,122.760,2573.000,
EURJPY,2017,3,1,13,6,30,122.756,122.758,122.702,122.716,2066.000,
EURJPY,2017,3,1,13,6,0,122.818,122.824,122.750,122.759,2047.000,
EURJPY,2017,3,1,13,5,30,122.786,122.840,122.765,122.819,2270.000,
EURJPY,2017,3,1,13,5,0,122.874,122.882,122.774,122.785,2751.000,
EURJPY,2017,3,1,13,4,30,122.789,122.874,122.778,122.874,2646.000,
EURJPY,2017,3,1,13,4,0,122.723,122.792,122.719,122.789,2621.000,
EURJPY,2017,3,1,13,3,30,122.745,122.754,122.700,122.725,3373.000,
EURJPY,2017,3,1,13,3,0,122.678,122.754,122.669,122.745,3658.000,
EURJPY,2017,3,1,13,2,30,122.737,122.756,122.666,122.679,2582.000,
EURJPY,2017,3,1,13,2,0,122.670,122.805,122.636,122.737,3668.000,
EURJPY,2017,3,1,13,1,30,122.613,122.701,122.582,122.671,2323.000,
EURJPY,2017,3,1,13,1,0,122.676,122.681,122.604,122.613,1730.000,
EURJPY,2017,3,1,13,0,30,122.632,122.679,122.619,122.674,1612.000,
EURJPY,2017,3,1,13,0,0,122.634,122.662,122.578,122.632,1942.000,
EURJPY,2017,3,5,10,23,30,122.540,122.559,122.440,122.473,3259.000,
EURJPY,2017,3,5,10,23,0,122.625,122.629,122.514,122.540,2489.000,
EURJPY,2017,3,5,10,22,30,122.702,122.718,122.583,122.636,2850.000,
EURJPY,2017,3,5,10,22,0,122.750,122.768,122.643,122.701,3697.000,
EURJPY,2017,3,5,10,21,30,122.704,122.758,122.664,122.752,4112.000,
EURJPY,2017,3,5,10,21,0,122.705,122.754,122.663,122.701,3366.000,
EURJPY,2017,3,5,10,20,30,122.615,122.741,122.592,122.707,3382.000,
EURJPY,2017,3,5,10,20,0,122.540,122.616,122.522,122.616,4498.000,
EURJPY,2017,3,5,10,19,30,122.658,122.665,122.493,122.540,4761.000,
EURJPY,2017,3,5,10,19,0,122.690,122.752,122.606,122.659,3645.000,
EURJPY,2017,3,5,10,18,30,122.775,122.827,122.684,122.693,6029.000,
EURJPY,2017,3,5,10,18,0,122.506,122.812,122.437,122.771,8043.000,
EURJPY,2017,3,5,10,17,30,122.174,122.710,122.132,122.510,10441.000,
EURJPY,2017,3,5,10,17,0,122.296,122.379,122.027,122.174,8562.000,
EURJPY,2017,3,5,10,16,30,122.551,122.560,122.173,122.297,7943.000,
EURJPY,2017,3,5,10,16,0,122.685,122.733,122.461,122.547,7458.000,
EURJPY,2017,3,5,10,15,30,122.246,122.737,122.190,122.686,11420.000,
EURJPY,2017,3,5,10,15,0,122.385,122.475,122.215,122.252,6151.000,
EURJPY,2017,3,5,10,14,30,122.458,122.467,122.382,122.386,3463.000,
EURJPY,2017,3,5,10,14,0,122.407,122.474,122.356,122.459,3272.000,
EURJPY,2017,3,5,10,13,30,122.424,122.451,122.358,122.408,3332.000,
EURJPY,2017,3,5,10,13,0,122.407,122.456,122.381,122.425,3293.000,
EURJPY,2017,3,5,10,12,30,122.537,122.540,122.378,122.406,3407.000,
EURJPY,2017,3,5,10,12,0,122.414,122.542,122.388,122.538,3755.000,
EURJPY,2017,3,5,10,11,30,122.419,122.517,122.394,122.414,4049.000,
EURJPY,2017,3,5,10,11,0,122.447,122.494,122.372,122.418,3580.000,
EURJPY,2017,3,5,10,10,30,122.513,122.555,122.426,122.447,4480.000,
EURJPY,2017,3,5,10,10,0,122.263,122.536,122.230,122.516,5375.000,
EURJPY,2017,3,5,10,9,30,122.251,122.303,122.158,122.261,3762.000,
EURJPY,2017,3,5,10,9,0,122.223,122.319,122.186,122.251,4023.000,
EURJPY,2017,3,5,10,8,30,122.306,122.313,122.218,122.223,2584.000,
EURJPY,2017,3,5,10,8,0,122.311,122.343,122.259,122.303,3773.000,
EURJPY,2017,3,5,10,7,30,122.284,122.321,122.250,122.310,3245.000,
EURJPY,2017,3,5,10,7,0,122.220,122.291,122.207,122.284,2726.000,
EURJPY,2017,3,5,10,6,30,122.080,122.227,122.057,122.218,2986.000,
EURJPY,2017,3,5,10,6,0,122.045,122.090,122.029,122.080,2369.000,
EURJPY,2017,3,5,10,5,30,122.028,122.083,122.019,122.047,2631.000,
EURJPY,2017,3,5,10,5,0,122.035,122.047,122.004,122.028,2426.000,
EURJPY,2017,3,5,10,4,30,122.017,122.063,122.006,122.036,2689.000,
EURJPY,2017,3,5,10,4,0,121.953,122.040,121.928,122.019,2817.000,
EURJPY,2017,3,5,10,3,30,121.965,121.975,121.918,121.958,2830.000,
EURJPY,2017,3,5,10,3,0,121.884,121.994,121.883,121.963,3242.000,
EURJPY,2017,3,5,10,2,30,121.958,121.989,121.885,121.885,3416.000,
EURJPY,2017,3,5,10,2,0,121.805,122.050,121.780,121.958,3994.000,
EURJPY,2017,3,5,10,1,30,121.774,121.813,121.740,121.807,2060.000,
EURJPY,2017,3,5,10,1,0,121.685,121.796,121.679,121.774,2762.000,
EURJPY,2017,3,5,10,0,30,121.571,121.726,121.560,121.684,1683.000,
EURJPY,2017,3,5,10,0,0,121.549,121.607,121.499,121.569,984.000,
EURJPY,2017,3,4,9,23,30,121.567,121.627,121.523,121.567,2635.000,
EURJPY,2017,3,4,9,23,0,121.622,121.655,121.551,121.571,2012.000,
EURJPY,2017,3,4,9,22,30,121.711,121.715,121.620,121.622,3275.000,
EURJPY,2017,3,4,9,22,0,121.657,121.753,121.640,121.711,3890.000,
EURJPY,2017,3,4,9,21,30,121.583,121.695,121.528,121.658,3316.000,
EURJPY,2017,3,4,9,21,0,121.549,121.625,121.547,121.583,4449.000,
EURJPY,2017,3,4,9,20,30,121.542,121.603,121.514,121.551,3775.000,
EURJPY,2017,3,4,9,20,0,121.419,121.566,121.414,121.541,4162.000,
EURJPY,2017,3,4,9,19,30,121.446,121.477,121.400,121.415,2948.000,
EURJPY,2017,3,4,9,19,0,121.421,121.454,121.396,121.445,2901.000,
EURJPY,2017,3,4,9,18,30,121.340,121.421,121.305,121.420,4154.000,
EURJPY,2017,3,4,9,18,0,121.529,121.529,121.292,121.342,6912.000,
EURJPY,2017,3,4,9,17,30,121.513,121.621,121.487,121.530,6684.000,
EURJPY,2017,3,4,9,17,0,121.656,121.680,121.508,121.513,6897.000,
EURJPY,2017,3,4,9,16,30,121.640,121.715,121.495,121.656,8421.000,
EURJPY,2017,3,4,9,16,0,121.538,121.877,121.460,121.638,9140.000,
EURJPY,2017,3,4,9,15,30,120.900,121.642,120.869,121.538,10328.000,
EURJPY,2017,3,4,9,15,0,120.997,120.998,120.860,120.899,5491.000,
EURJPY,2017,3,4,9,14,30,121.120,121.141,120.877,120.998,5910.000,
EURJPY,2017,3,4,9,14,0,121.099,121.145,121.076,121.121,3760.000,
EURJPY,2017,3,4,9,13,30,120.919,121.124,120.888,121.100,3956.000,
EURJPY,2017,3,4,9,13,0,121.098,121.112,120.905,120.919,4427.000,
EURJPY,2017,3,4,9,12,30,121.182,121.221,121.071,121.099,4134.000,
EURJPY,2017,3,4,9,12,0,121.248,121.282,121.163,121.182,4593.000,
EURJPY,2017,3,4,9,11,30,121.208,121.431,121.188,121.249,4825.000,
EURJPY,2017,3,4,9,11,0,121.267,121.290,121.132,121.205,4903.000,
EURJPY,2017,3,4,9,10,30,120.910,121.357,120.861,121.268,5830.000,
EURJPY,2017,3,4,9,10,0,120.643,120.940,120.618,120.909,6113.000,
EURJPY,2017,3,4,9,9,30,120.545,120.657,120.525,120.644,4432.000,
EURJPY,2017,3,4,9,9,0,120.579,120.640,120.540,120.545,4980.000,
EURJPY,2017,3,4,9,8,30,120.593,120.619,120.566,120.582,3298.000,
EURJPY,2017,3,4,9,8,0,120.629,120.643,120.571,120.593,2856.000,
EURJPY,2017,3,4,9,7,30,120.576,120.637,120.573,120.629,2596.000,
EURJPY,2017,3,4,9,7,0,120.576,120.580,120.527,120.576,2263.000,
EURJPY,2017,3,4,9,6,30,120.591,120.617,120.560,120.574,2015.000,
EURJPY,2017,3,4,9,6,0,120.506,120.601,120.502,120.590,3364.000,
EURJPY,2017,3,4,9,5,30,120.551,120.555,120.499,120.506,3613.000,
EURJPY,2017,3,4,9,5,0,120.600,120.608,120.514,120.549,2604.000,
EURJPY,2017,3,4,9,4,30,120.598,120.635,120.589,120.600,3479.000,
EURJPY,2017,3,4,9,4,0,120.645,120.645,120.546,120.599,3810.000,
EURJPY,2017,3,4,9,3,30,120.691,120.700,120.620,120.644,4048.000,
EURJPY,2017,3,4,9,3,0,120.715,120.738,120.660,120.690,3067.000,
EURJPY,2017,3,4,9,2,30,120.675,120.744,120.661,120.715,2708.000,
EURJPY,2017,3,4,9,2,0,120.644,120.725,120.607,120.676,4429.000,
EURJPY,2017,3,4,9,1,30,120.657,120.678,120.606,120.638,2280.000,
EURJPY,2017,3,4,9,1,0,120.627,120.689,120.608,120.656,2396.000,
EURJPY,2017,3,4,9,0,30,120.594,120.648,120.574,120.626,878.000,
EURJPY,2017,3,4,9,0,0,120.561,120.631,120.476,120.596,1084.000,
EURJPY,2017,3,3,8,23,30,120.581,120.603,120.551,120.557,1615.000,
EURJPY,2017,3,3,8,23,0,120.553,120.592,120.485,120.583,1575.000,
EURJPY,2017,3,3,8,22,30,120.623,120.629,120.524,120.554,3936.000,
EURJPY,2017,3,3,8,22,0,120.692,120.703,120.594,120.622,3055.000,
EURJPY,2017,3,3,8,21,30,120.619,120.702,120.595,120.688,3625.000,
EURJPY,2017,3,3,8,21,0,120.717,120.736,120.591,120.621,4040.000,
EURJPY,2017,3,3,8,20,30,120.656,120.726,120.654,120.717,3244.000,
EURJPY,2017,3,3,8,20,0,120.749,120.786,120.633,120.656,4711.000,
EURJPY,2017,3,3,8,19,30,120.782,120.807,120.695,120.749,3696.000,
EURJPY,2017,3,3,8,19,0,120.848,120.877,120.770,120.783,3624.000,
EURJPY,2017,3,3,8,18,30,120.913,120.951,120.826,120.848,4663.000,
EURJPY,2017,3,3,8,18,0,121.060,121.073,120.897,120.914,5629.000,
EURJPY,2017,3,3,8,17,30,121.064,121.070,120.979,121.058,5508.000,
EURJPY,2017,3,3,8,17,0,120.856,121.072,120.827,121.064,6062.000,
EURJPY,2017,3,3,8,16,30,121.059,121.065,120.827,120.854,6632.000,
EURJPY,2017,3,3,8,16,0,120.920,121.117,120.919,121.059,6670.000,
EURJPY,2017,3,3,8,15,30,120.791,120.937,120.763,120.921,6235.000,
EURJPY,2017,3,3,8,15,0,120.578,120.846,120.562,120.791,7859.000,
EURJPY,2017,3,3,8,14,30,120.335,120.583,120.305,120.576,4940.000,
EURJPY,2017,3,3,8,14,0,120.381,120.413,120.300,120.332,2905.000,
EURJPY,2017,3,3,8,13,30,120.397,120.422,120.339,120.381,3117.000,
EURJPY,2017,3,3,8,13,0,120.432,120.468,120.392,120.398,3192.000,
EURJPY,2017,3,3,8,12,30,120.429,120.463,120.395,120.432,3271.000,
EURJPY,2017,3,3,8,12,0,120.344,120.436,120.322,120.427,3222.000,
EURJPY,2017,3,3,8,11,30,120.370,120.401,120.340,120.345,3795.000,
EURJPY,2017,3,3,8,11,0,120.286,120.417,120.260,120.369,5215.000,
EURJPY,2017,3,3,8,10,30,120.282,120.291,120.225,120.285,3876.000,
EURJPY,2017,3,3,8,10,0,120.257,120.337,120.222,120.283,5062.000,
EURJPY,2017,3,3,8,9,30,120.187,120.296,120.143,120.258,4948.000,
EURJPY,2017,3,3,8,9,0,120.121,120.210,120.104,120.188,3477.000,
EURJPY,2017,3,3,8,8,30,120.107,120.169,120.096,120.121,2596.000,
EURJPY,2017,3,3,8,8,0,120.167,120.176,120.098,120.107,2209.000,
EURJPY,2017,3,3,8,7,30,120.166,120.167,120.127,120.167,1891.000,
EURJPY,2017,3,3,8,7,0,120.086,120.177,120.065,120.165,3290.000,
EURJPY,2017,3,3,8,6,30,120.049,120.091,120.044,120.086,2790.000,
EURJPY,2017,3,3,8,6,0,120.114,120.126,120.012,120.047,3261.000,
EURJPY,2017,3,3,8,5,30,120.139,120.161,120.073,120.112,3911.000,
EURJPY,2017,3,3,8,5,0,120.261,120.271,120.134,120.141,2478.000,
EURJPY,2017,3,3,8,4,30,120.264,120.274,120.222,120.261,2644.000,
EURJPY,2017,3,3,8,4,0,120.284,120.299,120.239,120.264,3098.000,
EURJPY,2017,3,3,8,3,30,120.248,120.321,120.244,120.282,3049.000,
EURJPY,2017,3,3,8,3,0,120.378,120.380,120.238,120.249,4426.000,
EURJPY,2017,3,3,8,2,30,120.408,120.419,120.367,120.380,2751.000,
EURJPY,2017,3,3,8,2,0,120.403,120.443,120.320,120.408,4083.000,
EURJPY,2017,3,3,8,1,30,120.412,120.436,120.355,120.402,2438.000,
EURJPY,2017,3,3,8,1,0,120.427,120.428,120.392,120.412,1923.000,
EURJPY,2017,3,3,8,0,30,120.435,120.456,120.402,120.432,724.000,
EURJPY,2017,3,3,8,0,0,120.433,120.483,120.408,120.434,1047.000,
EURJPY,2017,3,2,7,23,30,120.421,120.469,120.402,120.425,1283.000,
EURJPY,2017,3,2,7,23,0,120.488,120.509,120.409,120.421,1338.000,
EURJPY,2017,3,2,7,22,30,120.479,120.494,120.447,120.487,2690.000,
EURJPY,2017,3,2,7,22,0,120.497,120.504,120.471,120.477,1901.000,
EURJPY,2017,3,2,7,21,30,120.514,120.545,120.490,120.497,2504.000,
EURJPY,2017,3,2,7,21,0,120.500,120.519,120.467,120.513,2496.000,
EURJPY,2017,3,2,7,20,30,120.526,120.526,120.473,120.501,2611.000,
EURJPY,2017,3,2,7,20,0,120.528,120.553,120.500,120.525,2941.000,
EURJPY,2017,3,2,7,19,30,120.572,120.573,120.492,120.527,3030.000,
EURJPY,2017,3,2,7,19,0,120.611,120.629,120.558,120.572,3352.000,
EURJPY,2017,3,2,7,18,30,120.615,120.643,120.577,120.608,3288.000,
EURJPY,2017,3,2,7,18,0,120.607,120.637,120.555,120.617,4485.000,
EURJPY,2017,3,2,7,17,30,120.604,120.653,120.540,120.605,4791.000,
EURJPY,2017,3,2,7,17,0,120.474,120.642,120.470,120.606,4892.000,
EURJPY,2017,3,2,7,16,30,120.552,120.570,120.452,120.474,5670.000,
EURJPY,2017,3,2,7,16,0,120.554,120.586,120.493,120.553,4040.000,
EURJPY,2017,3,2,7,15,30,120.582,120.655,120.521,120.553,5193.000,
EURJPY,2017,3,2,7,15,0,120.478,120.622,120.478,120.580,4190.000,
EURJPY,2017,3,2,7,14,30,120.425,120.499,120.415,120.479,3032.000,
EURJPY,2017,3,2,7,14,0,120.481,120.496,120.391,120.426,2906.000,
EURJPY,2017,3,2,7,13,30,120.442,120.497,120.429,120.482,2641.000,
EURJPY,2017,3,2,7,13,0,120.456,120.499,120.413,120.442,3167.000,
EURJPY,2017,3,2,7,12,30,120.429,120.529,120.403,120.457,2796.000,
EURJPY,2017,3,2,7,12,0,120.408,120.478,120.386,120.429,4138.000,
EURJPY,2017,3,2,7,11,30,120.560,120.561,120.400,120.409,4295.000,
EURJPY,2017,3,2,7,11,0,120.581,120.613,120.533,120.560,3656.000,
